Date,Team,Map Count,K/D Diff.,K/D,Rating
2021-05-02,DBL PONEY,18,-46,0.97,1.02
2021-05-02,Complexity,28,-50,0.98,1.02
2021-05-02,Dignitas,29,-50,0.98,1.02
2021-05-02,Sprout,25,-94,0.96,1.02
2021-05-02,G2,32,-107,0.96,1.02
2021-05-02,Virtus.pro,18,-48,0.97,1.01
2021-05-02,BIG,27,-91,0.96,1.01
2021-05-02,HAVU,35,-123,0.96,1.00
2021-05-02,Extra Salt,28,-170,0.93,0.99
2021-05-02,AGO,14,-88,0.93,0.99
2021-05-02,Copenhagen Flames,20,-253,0.86,0.93
2021-05-02,SAW,16,-213,0.85,0.92
2021-05-01,ex-Winstrike,27,+401,1.18,1.18
2021-05-01,Gambit,25,+358,1.18,1.16
2021-05-01,Heroic,17,+150,1.11,1.10
2021-05-01,Spirit,17,+111,1.08,1.09
2021-05-01,MOUZ,32,+239,1.08,1.08
2021-05-01,Sinners,17,+27,1.02,1.06
2021-05-01,FunPlus Phoenix,12,+62,1.06,1.06
2021-05-01,SKADE,30,+53,1.02,1.05
2021-05-01,ENCE,17,+15,1.01,1.04
2021-05-01,Dignitas,34,-5,1.00,1.04
2021-05-01,Movistar Riders,28,+18,1.01,1.03
2021-05-01,FURIA,23,-28,0.99,1.02
2021-05-01,DBL PONEY,18,-46,0.97,1.02
2021-05-01,Complexity,28,-50,0.98,1.02
2021-05-01,Sprout,29,-83,0.97,1.02
2021-05-01,G2,32,-107,0.96,1.02
2021-05-01,forZe,22,-80,0.96,1.01
2021-05-01,Virtus.pro,18,-48,0.97,1.01
2021-05-01,BIG,27,-91,0.96,1.01
2021-05-01,HAVU,35,-123,0.96,1.00
2021-05-01,Extra Salt,28,-170,0.93,0.99
2021-05-01,AGO,14,-88,0.93,0.99
2021-05-01,Copenhagen Flames,20,-253,0.86,0.93
2021-05-01,SAW,14,-163,0.87,0.93
2021-04-30,ex-Winstrike,27,+401,1.18,1.17
2021-04-30,Gambit,25,+358,1.18,1.16
2021-04-30,Heroic,17,+150,1.11,1.10
2021-04-30,Spirit,17,+111,1.08,1.09
2021-04-30,MOUZ,32,+239,1.08,1.08
2021-04-30,Sinners,17,+27,1.02,1.06
2021-04-30,FunPlus Phoenix,12,+62,1.06,1.06
2021-04-30,SKADE,27,+45,1.02,1.05
2021-04-30,Dignitas,34,-5,1.00,1.04
2021-04-30,Movistar Riders,25,+26,1.01,1.04
2021-04-30,Sprout,27,-48,0.98,1.03
2021-04-30,DBL PONEY,18,-46,0.97,1.02
2021-04-30,Complexity,26,-47,0.98,1.02
2021-04-30,FURIA,21,-30,0.98,1.02
2021-04-30,BIG,25,-48,0.98,1.02
2021-04-30,ENCE,15,-19,0.99,1.02
2021-04-30,Virtus.pro,16,-24,0.98,1.02
2021-04-30,forZe,24,-88,0.96,1.01
2021-04-30,G2,30,-130,0.95,1.01
2021-04-30,HAVU,35,-123,0.96,1.00
2021-04-30,Extra Salt,28,-170,0.93,0.99
2021-04-30,AGO,14,-88,0.93,0.99
2021-04-30,Copenhagen Flames,20,-253,0.86,0.93
2021-04-30,SAW,14,-163,0.87,0.93
2021-04-29,Gambit,25,+358,1.18,1.16
2021-04-29,ex-Winstrike,27,+401,1.18,1.15
2021-04-29,Spirit,15,+109,1.08,1.09
2021-04-29,Heroic,15,+109,1.09,1.09
2021-04-29,MOUZ,28,+222,1.09,1.08
2021-04-29,Complexity,22,+59,1.03,1.06
2021-04-29,Dignitas,39,+45,1.01,1.05
2021-04-29,Sprout,25,+1,1.00,1.05
2021-04-29,SKADE,28,+29,1.01,1.04
2021-04-29,BIG,23,-7,1.00,1.04
2021-04-29,Sinners,15,-26,0.98,1.03
2021-04-29,forZe,24,-61,0.97,1.02
2021-04-29,Virtus.pro,14,-20,0.98,1.02
2021-04-29,Movistar Riders,23,-37,0.98,1.02
2021-04-29,ENCE,15,-19,0.99,1.02
2021-04-29,Extra Salt,23,-87,0.96,1.01
2021-04-29,HAVU,33,-89,0.97,1.01
2021-04-29,DBL PONEY,16,-79,0.95,1.01
2021-04-29,FURIA,19,-66,0.96,1.00
2021-04-29,G2,28,-161,0.94,0.99
2021-04-29,Copenhagen Flames,18,-189,0.88,0.95
2021-04-29,AGO,14,-140,0.89,0.95
2021-04-29,SAW,14,-163,0.87,0.93
2021-04-28,ex-Winstrike,27,+401,1.18,1.15
2021-04-28,Gambit,21,+265,1.15,1.14
2021-04-28,MOUZ,24,+202,1.09,1.09
2021-04-28,Heroic,14,+94,1.08,1.08
2021-04-28,Complexity,21,+50,1.03,1.06
2021-04-28,Dignitas,39,+45,1.01,1.05
2021-04-28,Extra Salt,22,-11,0.99,1.04
2021-04-28,Sprout,22,-38,0.98,1.03
2021-04-28,BIG,22,-28,0.99,1.03
2021-04-28,forZe,24,-61,0.97,1.02
2021-04-28,HAVU,30,-49,0.98,1.02
2021-04-28,Movistar Riders,23,-37,0.98,1.02
2021-04-28,ENCE,15,-19,0.99,1.02
2021-04-28,SKADE,24,-55,0.98,1.01
2021-04-28,G2,24,-102,0.95,1.01
2021-04-28,FURIA,18,-45,0.97,1.01
2021-04-28,DBL PONEY,16,-79,0.95,1.01
2021-04-28,Copenhagen Flames,14,-103,0.92,0.98
2021-04-28,AGO,14,-140,0.89,0.95
2021-04-28,SAW,14,-163,0.87,0.93
2021-04-27,ex-Winstrike,27,+401,1.18,1.15
2021-04-27,Gambit,21,+265,1.15,1.14
2021-04-27,Spirit,13,+146,1.14,1.13
2021-04-27,MOUZ,15,+146,1.10,1.10
2021-04-27,Heroic,14,+94,1.08,1.08
2021-04-27,Virtus.pro,15,+72,1.05,1.07
2021-04-27,Dignitas,36,+66,1.02,1.06
2021-04-27,Extra Salt,20,+31,1.02,1.06
2021-04-27,Complexity,18,+43,1.03,1.06
2021-04-27,Movistar Riders,18,+38,1.03,1.05
2021-04-27,HAVU,32,+13,1.00,1.04
2021-04-27,BIG,25,-23,0.99,1.03
2021-04-27,SKADE,22,-29,0.99,1.02
2021-04-27,FURIA,18,-45,0.97,1.01
2021-04-27,forZe,21,-94,0.96,1.01
2021-04-27,Sprout,19,-81,0.95,1.01
2021-04-27,G2,19,-111,0.94,1.00
2021-04-27,ENCE,17,-69,0.96,1.00
2021-04-27,Evil Geniuses,13,-111,0.91,0.96
2021-04-27,SAW,14,-163,0.87,0.93
2021-04-26,Gambit,21,+265,1.15,1.14
2021-04-26,ex-Winstrike,27,+401,1.18,1.14
2021-04-26,Spirit,13,+146,1.14,1.13
2021-04-26,Heroic,14,+94,1.08,1.08
2021-04-26,Extra Salt,17,+27,1.02,1.07
2021-04-26,BIG,20,+51,1.03,1.06
2021-04-26,Virtus.pro,18,+57,1.03,1.05
2021-04-26,SKADE,17,+43,1.03,1.05
2021-04-26,Dignitas,34,+19,1.01,1.05
2021-04-26,Complexity,15,+5,1.00,1.04
2021-04-26,FURIA,16,-10,0.99,1.02
2021-04-26,HAVU,33,-63,0.98,1.02
2021-04-26,Sprout,13,-71,0.94,1.01
2021-04-26,forZe,21,-94,0.96,1.01
2021-04-26,Sinners,12,-58,0.95,1.01
2021-04-26,G2,13,-70,0.94,1.00
2021-04-26,Astralis,13,-70,0.94,0.99
2021-04-26,ENCE,14,-71,0.95,0.99
2021-04-26,Evil Geniuses,16,-97,0.93,0.98
2021-04-26,Endpoint,12,-161,0.85,0.97
2021-04-26,SAW,14,-163,0.87,0.93
2021-04-25,Gambit,21,+265,1.15,1.14
2021-04-25,ex-Winstrike,27,+401,1.18,1.14
2021-04-25,Spirit,13,+146,1.14,1.13
2021-04-25,Heroic,14,+94,1.08,1.08
2021-04-25,FURIA,14,+69,1.06,1.08
2021-04-25,Extra Salt,13,+49,1.04,1.08
2021-04-25,Virtus.pro,21,+57,1.03,1.06
2021-04-25,BIG,16,+31,1.02,1.05
2021-04-25,Dignitas,34,+19,1.01,1.05
2021-04-25,Complexity,15,+5,1.00,1.04
2021-04-25,Liquid,13,-34,0.97,1.03
2021-04-25,HAVU,33,-63,0.98,1.02
2021-04-25,forZe,18,-60,0.97,1.02
2021-04-25,Sprout,13,-71,0.94,1.01
2021-04-25,ENCE,12,-25,0.98,1.01
2021-04-25,Astralis,15,-43,0.97,1.01
2021-04-25,Sinners,12,-58,0.95,1.01
2021-04-25,G2,13,-70,0.94,1.00
2021-04-25,Endpoint,14,-143,0.89,0.99
2021-04-25,Evil Geniuses,19,-103,0.94,0.98
2021-04-25,SAW,14,-163,0.87,0.93
2021-04-25,fnatic,12,-163,0.85,0.91
2021-04-24,Gambit,21,+265,1.15,1.14
2021-04-24,ex-Winstrike,27,+401,1.18,1.14
2021-04-24,Spirit,13,+146,1.14,1.13
2021-04-24,Heroic,14,+94,1.08,1.08
2021-04-24,FURIA,14,+69,1.06,1.08
2021-04-24,Extra Salt,13,+49,1.04,1.08
2021-04-24,Virtus.pro,23,+108,1.05,1.07
2021-04-24,Liquid,15,+4,1.00,1.06
2021-04-24,Dignitas,34,+19,1.01,1.05
2021-04-24,BIG,14,+24,1.02,1.05
2021-04-24,Complexity,15,+5,1.00,1.04
2021-04-24,HAVU,33,-63,0.98,1.02
2021-04-24,forZe,16,-52,0.97,1.02
2021-04-24,Sprout,15,-81,0.94,1.01
2021-04-24,Astralis,18,-52,0.97,1.01
2021-04-24,ENCE,12,-25,0.98,1.01
2021-04-24,Sinners,12,-58,0.95,1.01
2021-04-24,G2,13,-70,0.94,1.00
2021-04-24,Evil Geniuses,22,-96,0.95,0.99
2021-04-24,Endpoint,18,-190,0.89,0.98
2021-04-24,SAW,14,-163,0.87,0.93
2021-04-24,fnatic,14,-205,0.84,0.90
2021-04-23,ex-Winstrike,27,+401,1.18,1.14
2021-04-23,Gambit,24,+302,1.16,1.14
2021-04-23,Spirit,13,+146,1.14,1.13
2021-04-23,Heroic,14,+94,1.08,1.08
2021-04-23,Virtus.pro,23,+108,1.05,1.07
2021-04-23,Liquid,15,+4,1.00,1.06
2021-04-23,FURIA,17,+30,1.02,1.05
2021-04-23,Dignitas,34,+19,1.01,1.05
2021-04-23,Complexity,15,+5,1.00,1.04
2021-04-23,HAVU,31,-13,1.00,1.03
2021-04-23,forZe,13,-23,0.98,1.03
2021-04-23,BIG,12,-25,0.98,1.02
2021-04-23,Sprout,15,-81,0.94,1.01
2021-04-23,Astralis,18,-52,0.97,1.01
2021-04-23,ENCE,12,-25,0.98,1.01
2021-04-23,Sinners,12,-58,0.95,1.01
2021-04-23,G2,13,-70,0.94,1.00
2021-04-23,Evil Geniuses,22,-96,0.95,0.99
2021-04-23,Endpoint,18,-190,0.89,0.98
2021-04-23,SAW,17,-138,0.91,0.97
2021-04-23,fnatic,14,-205,0.84,0.90
2021-04-22,ex-Winstrike,27,+401,1.18,1.14
2021-04-22,Gambit,24,+302,1.16,1.14
2021-04-22,Spirit,13,+146,1.14,1.13
2021-04-22,Heroic,14,+94,1.08,1.08
2021-04-22,SKADE,11,+60,1.06,1.07
2021-04-22,Virtus.pro,23,+108,1.05,1.07
2021-04-22,Liquid,15,+4,1.00,1.06
2021-04-22,Dignitas,31,+39,1.01,1.06
2021-04-22,Complexity,13,+27,1.02,1.05
2021-04-22,FURIA,17,+30,1.02,1.05
2021-04-22,forZe,13,-23,0.98,1.03
2021-04-22,HAVU,28,-31,0.99,1.03
2021-04-22,Sprout,15,-81,0.94,1.01
2021-04-22,Astralis,18,-52,0.97,1.01
2021-04-22,Sinners,12,-58,0.95,1.01
2021-04-22,G2,13,-70,0.94,1.00
2021-04-22,Evil Geniuses,22,-96,0.95,0.99
2021-04-22,Endpoint,18,-190,0.89,0.98
2021-04-22,SAW,17,-138,0.91,0.97
2021-04-22,fnatic,14,-205,0.84,0.90
2021-04-21,Gambit,24,+302,1.16,1.14
2021-04-21,ex-Winstrike,26,+382,1.18,1.14
2021-04-21,Spirit,13,+146,1.14,1.13
2021-04-21,Heroic,14,+94,1.08,1.08
2021-04-21,Virtus.pro,20,+114,1.06,1.08
2021-04-21,SKADE,11,+60,1.06,1.07
2021-04-21,Liquid,15,+4,1.00,1.06
2021-04-21,Dignitas,31,+39,1.01,1.06
2021-04-21,Complexity,13,+27,1.02,1.05
2021-04-21,HAVU,25,-31,0.99,1.03
2021-04-21,FURIA,19,-27,0.98,1.03
2021-04-21,forZe,13,-23,0.98,1.03
2021-04-21,Astralis,18,-52,0.97,1.01
2021-04-21,Sinners,12,-58,0.95,1.01
2021-04-21,G2,13,-70,0.94,1.00
2021-04-21,Sprout,14,-102,0.93,0.99
2021-04-21,Evil Geniuses,20,-83,0.96,0.98
2021-04-21,Endpoint,18,-190,0.89,0.98
2021-04-21,SAW,16,-119,0.92,0.97
2021-04-21,fnatic,14,-205,0.84,0.90
2021-04-20,Spirit,15,+192,1.15,1.14
2021-04-20,ex-Winstrike,26,+382,1.18,1.14
2021-04-20,Gambit,27,+339,1.15,1.14
2021-04-20,Heroic,14,+94,1.08,1.08
2021-04-20,Virtus.pro,20,+114,1.06,1.08
2021-04-20,Dignitas,29,+87,1.03,1.07
2021-04-20,SKADE,10,+48,1.05,1.07
2021-04-20,Complexity,10,+35,1.04,1.06
2021-04-20,Liquid,15,+4,1.00,1.06
2021-04-20,FURIA,21,+26,1.02,1.05
2021-04-20,HAVU,27,-9,1.00,1.04
2021-04-20,NIP,10,-44,0.95,1.02
2021-04-20,forZe,10,-28,0.97,1.01
2021-04-20,Astralis,18,-52,0.97,1.01
2021-04-20,Sinners,12,-58,0.95,1.01
2021-04-20,G2,13,-70,0.94,1.00
2021-04-20,AGO,10,-48,0.95,1.00
2021-04-20,Endpoint,20,-155,0.91,1.00
2021-04-20,Sprout,14,-102,0.93,0.99
2021-04-20,Evil Geniuses,20,-83,0.96,0.98
2021-04-20,SAW,18,-146,0.91,0.97
2021-04-20,fnatic,14,-205,0.84,0.90
2021-04-19,Spirit,16,+243,1.19,1.16
2021-04-19,Gambit,30,+386,1.16,1.15
2021-04-19,ex-Winstrike,26,+382,1.18,1.12
2021-04-19,Heroic,14,+94,1.08,1.08
2021-04-19,Virtus.pro,20,+114,1.06,1.08
2021-04-19,Dignitas,27,+35,1.01,1.06
2021-04-19,Liquid,15,+4,1.00,1.06
2021-04-19,FURIA,23,+40,1.02,1.05
2021-04-19,HAVU,27,-9,1.00,1.04
2021-04-19,Astralis,18,-52,0.97,1.01
2021-04-19,Endpoint,19,-115,0.93,1.01
2021-04-19,Evil Geniuses,18,-29,0.98,1.01
2021-04-19,Sinners,12,-58,0.95,1.01
2021-04-19,G2,13,-70,0.94,1.00
2021-04-19,Sprout,14,-102,0.93,0.99
2021-04-19,SAW,18,-146,0.91,0.97
2021-04-19,fnatic,14,-205,0.84,0.90
2021-04-18,Spirit,16,+243,1.19,1.16
2021-04-18,Gambit,33,+437,1.16,1.15
2021-04-18,ex-Winstrike,26,+382,1.18,1.12
2021-04-18,Virtus.pro,18,+131,1.08,1.09
2021-04-18,Heroic,14,+94,1.08,1.08
2021-04-18,Dignitas,27,+35,1.01,1.06
2021-04-18,Liquid,15,+4,1.00,1.06
2021-04-18,FURIA,23,+40,1.02,1.05
2021-04-18,HAVU,25,+34,1.01,1.05
2021-04-18,Natus Vincere,12,-40,0.97,1.02
2021-04-18,Astralis,18,-52,0.97,1.01
2021-04-18,Endpoint,19,-115,0.93,1.01
2021-04-18,Evil Geniuses,18,-29,0.98,1.01
2021-04-18,Sinners,12,-58,0.95,1.01
2021-04-18,G2,13,-70,0.94,1.00
2021-04-18,Sprout,14,-102,0.93,0.99
2021-04-18,SAW,18,-146,0.91,0.97
2021-04-18,fnatic,14,-205,0.84,0.90
2021-04-17,Spirit,13,+236,1.24,1.19
2021-04-17,Gambit,30,+416,1.17,1.15
2021-04-17,ex-Winstrike,23,+310,1.16,1.11
2021-04-17,Heroic,11,+124,1.13,1.11
2021-04-17,Virtus.pro,18,+131,1.08,1.09
2021-04-17,Dignitas,27,+35,1.01,1.06
2021-04-17,Liquid,15,+4,1.00,1.06
2021-04-17,FURIA,23,+40,1.02,1.05
2021-04-17,NIP,12,-7,0.99,1.05
2021-04-17,HAVU,25,+34,1.01,1.05
2021-04-17,Natus Vincere,12,-40,0.97,1.02
2021-04-17,Astralis,18,-52,0.97,1.01
2021-04-17,Endpoint,19,-115,0.93,1.01
2021-04-17,Evil Geniuses,18,-29,0.98,1.01
2021-04-17,Sinners,12,-58,0.95,1.01
2021-04-17,SAW,15,-73,0.95,1.00
2021-04-17,Sprout,14,-102,0.93,0.99
2021-04-17,G2,12,-106,0.91,0.97
2021-04-17,MIBR,11,-144,0.87,0.94
2021-04-17,ENCE,11,-138,0.87,0.92
2021-04-17,fnatic,14,-205,0.84,0.90
2021-04-16,Spirit,13,+236,1.24,1.19
2021-04-16,Gambit,27,+362,1.16,1.15
2021-04-16,MOUZ,12,+155,1.14,1.12
2021-04-16,Heroic,11,+124,1.13,1.11
2021-04-16,ex-Winstrike,21,+267,1.15,1.10
2021-04-16,Virtus.pro,18,+131,1.08,1.09
2021-04-16,FURIA,20,+97,1.06,1.09
2021-04-16,Dignitas,27,+35,1.01,1.06
2021-04-16,Liquid,15,+4,1.00,1.06
2021-04-16,HAVU,25,+34,1.01,1.05
2021-04-16,NIP,15,-30,0.98,1.04
2021-04-16,Natus Vincere,12,-40,0.97,1.02
2021-04-16,Astralis,18,-52,0.97,1.01
2021-04-16,Endpoint,19,-115,0.93,1.01
2021-04-16,Evil Geniuses,18,-29,0.98,1.01
2021-04-16,Sinners,12,-58,0.95,1.01
2021-04-16,Cloud9,10,-40,0.96,1.00
2021-04-16,SAW,15,-73,0.95,1.00
2021-04-16,G2,14,-82,0.94,1.00
2021-04-16,Sprout,14,-102,0.93,0.99
2021-04-16,MIBR,11,-144,0.87,0.94
2021-04-16,ENCE,11,-155,0.85,0.92
2021-04-16,fnatic,14,-205,0.84,0.90
2021-04-15,Spirit,10,+185,1.24,1.19
2021-04-15,Gambit,27,+362,1.16,1.15
2021-04-15,MOUZ,12,+155,1.14,1.12
2021-04-15,Heroic,11,+124,1.13,1.11
2021-04-15,ex-Winstrike,21,+267,1.15,1.10
2021-04-15,Virtus.pro,18,+131,1.08,1.09
2021-04-15,FURIA,20,+97,1.06,1.09
2021-04-15,Dignitas,24,+89,1.04,1.09
2021-04-15,Liquid,15,+4,1.00,1.06
2021-04-15,HAVU,25,+34,1.01,1.05
2021-04-15,NIP,15,-30,0.98,1.04
2021-04-15,G2,11,-31,0.97,1.02
2021-04-15,Natus Vincere,12,-40,0.97,1.02
2021-04-15,Astralis,18,-52,0.97,1.01
2021-04-15,Evil Geniuses,18,-29,0.98,1.01
2021-04-15,Sinners,12,-58,0.95,1.01
2021-04-15,Cloud9,10,-40,0.96,1.00
2021-04-15,SAW,15,-73,0.95,1.00
2021-04-15,Endpoint,19,-115,0.93,1.00
2021-04-15,Sprout,14,-102,0.93,0.99
2021-04-15,MIBR,11,-144,0.87,0.94
2021-04-15,ENCE,11,-155,0.85,0.92
2021-04-15,fnatic,14,-205,0.84,0.90
2021-04-14,Spirit,10,+185,1.24,1.19
2021-04-14,Gambit,27,+362,1.16,1.15
2021-04-14,ex-Winstrike,18,+252,1.16,1.10
2021-04-14,MOUZ,14,+140,1.11,1.10
2021-04-14,Virtus.pro,18,+131,1.08,1.09
2021-04-14,FURIA,20,+97,1.06,1.09
2021-04-14,Dignitas,24,+89,1.04,1.09
2021-04-14,SAW,10,+12,1.01,1.06
2021-04-14,Liquid,15,+4,1.00,1.06
2021-04-14,HAVU,23,+59,1.03,1.06
2021-04-14,NIP,17,-17,0.99,1.04
2021-04-14,G2,14,-20,0.98,1.03
2021-04-14,Natus Vincere,12,-40,0.97,1.02
2021-04-14,Astralis,18,-52,0.97,1.01
2021-04-14,Evil Geniuses,18,-29,0.98,1.01
2021-04-14,Sprout,12,-71,0.94,1.01
2021-04-14,Sinners,12,-58,0.95,1.01
2021-04-14,Cloud9,10,-40,0.96,1.00
2021-04-14,Endpoint,19,-115,0.93,1.00
2021-04-14,MIBR,11,-144,0.87,0.94
2021-04-14,ENCE,14,-171,0.87,0.93
2021-04-14,fnatic,14,-205,0.84,0.90
2021-04-13,Gambit,27,+362,1.16,1.15
2021-04-13,Virtus.pro,18,+131,1.08,1.09
2021-04-13,Dignitas,24,+89,1.04,1.09
2021-04-13,FURIA,18,+80,1.06,1.08
2021-04-13,MOUZ,16,+109,1.07,1.08
2021-04-13,ex-Winstrike,16,+189,1.13,1.07
2021-04-13,NIP,20,+15,1.01,1.06
2021-04-13,Liquid,15,+4,1.00,1.06
2021-04-13,HAVU,23,+59,1.03,1.06
2021-04-13,G2,16,+11,1.01,1.04
2021-04-13,SAW,10,-3,1.00,1.04
2021-04-13,Natus Vincere,12,-40,0.97,1.02
2021-04-13,Astralis,18,-52,0.97,1.01
2021-04-13,Evil Geniuses,18,-29,0.98,1.01
2021-04-13,Cloud9,10,-40,0.96,1.00
2021-04-13,Sinners,14,-66,0.95,1.00
2021-04-13,Endpoint,19,-115,0.93,1.00
2021-04-13,Sprout,12,-82,0.93,0.99
2021-04-13,ENCE,15,-197,0.85,0.92
2021-04-13,fnatic,14,-205,0.84,0.90
2021-04-12,Gambit,27,+362,1.16,1.15
2021-04-12,FaZe,11,+79,1.09,1.11
2021-04-12,Virtus.pro,18,+131,1.08,1.09
2021-04-12,MOUZ,19,+139,1.08,1.08
2021-04-12,FURIA,18,+80,1.06,1.08
2021-04-12,ex-Winstrike,13,+187,1.16,1.07
2021-04-12,Dignitas,22,+55,1.03,1.07
2021-04-12,Liquid,16,+26,1.02,1.07
2021-04-12,HAVU,23,+59,1.03,1.06
2021-04-12,NIP,22,+6,1.00,1.05
2021-04-12,G2,16,-10,0.99,1.03
2021-04-12,Astralis,16,-11,0.99,1.03
2021-04-12,SAW,12,-51,0.96,1.02
2021-04-12,Natus Vincere,12,-40,0.97,1.02
2021-04-12,Evil Geniuses,18,-29,0.98,1.01
2021-04-12,Cloud9,10,-40,0.96,1.00
2021-04-12,Sinners,14,-66,0.95,1.00
2021-04-12,Endpoint,17,-85,0.94,1.00
2021-04-12,Vitality,11,-80,0.92,1.00
2021-04-12,Sprout,12,-82,0.93,0.99
2021-04-12,ENCE,18,-228,0.86,0.92
2021-04-12,fnatic,14,-205,0.84,0.90
2021-04-11,Gambit,27,+362,1.16,1.15
2021-04-11,FaZe,11,+79,1.09,1.11
2021-04-11,Virtus.pro,18,+131,1.08,1.09
2021-04-11,ex-Winstrike,13,+187,1.16,1.09
2021-04-11,Winstrike,10,-57,0.93,1.09
2021-04-11,MOUZ,19,+139,1.08,1.08
2021-04-11,FURIA,18,+80,1.06,1.08
2021-04-11,Liquid,16,+26,1.02,1.07
2021-04-11,Heroic,12,+66,1.06,1.06
2021-04-11,Dignitas,24,+6,1.00,1.05
2021-04-11,NIP,22,+6,1.00,1.05
2021-04-11,HAVU,26,+36,1.02,1.05
2021-04-11,G2,16,-10,0.99,1.03
2021-04-11,Astralis,16,-11,0.99,1.03
2021-04-11,SAW,12,-51,0.96,1.02
2021-04-11,Complexity,11,-24,0.98,1.02
2021-04-11,Natus Vincere,12,-40,0.97,1.02
2021-04-11,Evil Geniuses,18,-29,0.98,1.01
2021-04-11,Cloud9,10,-40,0.96,1.00
2021-04-11,Sinners,14,-66,0.95,1.00
2021-04-11,Endpoint,17,-85,0.94,1.00
2021-04-11,Vitality,11,-80,0.92,1.00
2021-04-11,Sprout,12,-82,0.93,0.99
2021-04-11,ENCE,21,-207,0.89,0.96
2021-04-11,fnatic,14,-205,0.84,0.90
2021-04-10,Gambit,22,+350,1.20,1.17
2021-04-10,Heroic,10,+123,1.16,1.13
2021-04-10,FaZe,11,+79,1.09,1.11
2021-04-10,Virtus.pro,18,+131,1.08,1.09
2021-04-10,ex-Winstrike,13,+187,1.16,1.09
2021-04-10,Winstrike,10,-57,0.93,1.09
2021-04-10,MOUZ,19,+139,1.08,1.08
2021-04-10,FURIA,18,+80,1.06,1.08
2021-04-10,Dignitas,22,+71,1.04,1.08
2021-04-10,Liquid,16,+26,1.02,1.07
2021-04-10,NIP,22,+6,1.00,1.05
2021-04-10,HAVU,26,+4,1.00,1.04
2021-04-10,G2,16,-10,0.99,1.03
2021-04-10,Astralis,16,-11,0.99,1.03
2021-04-10,Endpoint,19,-38,0.98,1.03
2021-04-10,Complexity,11,-24,0.98,1.02
2021-04-10,Natus Vincere,12,-40,0.97,1.02
2021-04-10,Evil Geniuses,18,-29,0.98,1.01
2021-04-10,Cloud9,10,-40,0.96,1.00
2021-04-10,Sinners,14,-66,0.95,1.00
2021-04-10,Copenhagen Flames,9,-34,0.96,1.00
2021-04-10,SAW,14,-86,0.94,1.00
2021-04-10,Vitality,11,-80,0.92,1.00
2021-04-10,paiN,11,-50,0.95,1.00
2021-04-10,Sprout,12,-82,0.93,0.99
2021-04-10,FunPlus Phoenix,9,-61,0.93,0.97
2021-04-10,Nemiga,11,-82,0.92,0.96
2021-04-10,ENCE,21,-207,0.89,0.96
2021-04-10,MIBR,9,-126,0.87,0.94
2021-04-10,fnatic,14,-205,0.84,0.90
2021-04-09,Gambit,20,+308,1.19,1.17
2021-04-09,FaZe,11,+79,1.09,1.11
2021-04-09,FURIA,16,+115,1.09,1.10
2021-04-09,Virtus.pro,18,+131,1.08,1.09
2021-04-09,MOUZ,19,+139,1.08,1.08
2021-04-09,Dignitas,19,+62,1.04,1.08
2021-04-09,Liquid,16,+26,1.02,1.07
2021-04-09,ex-Winstrike,13,+187,1.16,1.07
2021-04-09,Winstrike,13,-102,0.91,1.07
2021-04-09,NIP,20,+51,1.03,1.07
2021-04-09,HAVU,31,+83,1.03,1.06
2021-04-09,G2,16,-10,0.99,1.03
2021-04-09,Astralis,16,-11,0.99,1.03
2021-04-09,Endpoint,19,-38,0.98,1.03
2021-04-09,Sinners,14,-25,0.98,1.02
2021-04-09,Natus Vincere,12,-40,0.97,1.02
2021-04-09,Evil Geniuses,18,-29,0.98,1.01
2021-04-09,Copenhagen Flames,12,-43,0.96,1.00
2021-04-09,SAW,14,-86,0.94,1.00
2021-04-09,Vitality,11,-80,0.92,1.00
2021-04-09,paiN,11,-50,0.95,1.00
2021-04-09,Sprout,12,-82,0.93,0.99
2021-04-09,Complexity,13,-72,0.94,0.99
2021-04-09,Nemiga,11,-82,0.92,0.96
2021-04-09,ENCE,21,-207,0.89,0.96
2021-04-09,FunPlus Phoenix,11,-97,0.91,0.95
2021-04-09,fnatic,14,-205,0.84,0.90
2021-04-08,Gambit,23,+293,1.16,1.15
2021-04-08,Heroic,13,+131,1.13,1.12
2021-04-08,Virtus.pro,18,+131,1.08,1.09
2021-04-08,HAVU,33,+221,1.08,1.09
2021-04-08,MOUZ,19,+139,1.08,1.08
2021-04-08,Dignitas,19,+62,1.04,1.08
2021-04-08,FURIA,14,+47,1.04,1.07
2021-04-08,Liquid,16,+26,1.02,1.07
2021-04-08,Astralis,14,+58,1.05,1.07
2021-04-08,Winstrike,18,-109,0.93,1.06
2021-04-08,BIG,13,+22,1.02,1.05
2021-04-08,NIP,20,-5,1.00,1.04
2021-04-08,G2,16,-10,0.99,1.03
2021-04-08,Endpoint,21,-30,0.98,1.03
2021-04-08,Sinners,14,-25,0.98,1.02
2021-04-08,Complexity,12,-28,0.97,1.02
2021-04-08,SAW,17,-64,0.96,1.02
2021-04-08,Natus Vincere,12,-40,0.97,1.02
2021-04-08,AGO,13,-7,0.99,1.01
2021-04-08,Evil Geniuses,18,-29,0.98,1.01
2021-04-08,Cloud9,13,-57,0.95,1.00
2021-04-08,Copenhagen Flames,17,-68,0.96,1.00
2021-04-08,Nemiga,13,-60,0.95,0.99
2021-04-08,Sprout,15,-145,0.90,0.97
2021-04-08,ENCE,21,-207,0.89,0.96
2021-04-08,fnatic,14,-205,0.84,0.90
